epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
1.930000000000000000e+02,5.958467483520507812e+00,2.440997231362728837e+00,2.017769857278377987e+00,1.420482262218848657e+00,1.028126712143421218e+00
1.940000000000000000e+02,5.957780838012695312e+00,2.440856578747037986e+00,2.020093107216091255e+00,1.421299794982076037e+00,1.028717896878719396e+00
1.950000000000000000e+02,5.957066059112548828e+00,2.440710154670674648e+00,2.022567930550607240e+00,1.422170148241977072e+00,1.029333045601844798e+00
1.960000000000000000e+02,5.956385135650634766e+00,2.440570657786951703e+00,2.025433254975327113e+00,1.423177169215178006e+00,1.030044741690158805e+00
1.970000000000000000e+02,5.955725193023681641e+00,2.440435451517552590e+00,2.028435793382923347e+00,1.424231650182976150e+00,1.030801110148429789e+00
1.980000000000000000e+02,5.955054759979248047e+00,2.440298088344792227e+00,2.030645668415323790e+00,1.425007252057098661e+00,1.031386498093604942e+00
1.990000000000000000e+02,5.954382896423339844e+00,2.440160424321183630e+00,2.032935264743384263e+00,1.425810388776636906e+00,1.032004155337810536e+00
2.000000000000000000e+02,5.953711509704589844e+00,2.440022850242306696e+00,2.036035696551465879e+00,1.426897227045965666e+00,1.032825405240058947e+00
2.010000000000000000e+02,5.953061103820800781e+00,2.439889567956058158e+00,2.039175021344693750e+00,1.427996856209667431e+00,1.033650552511215182e+00
2.020000000000000000e+02,5.952421188354492188e+00,2.439758428278195890e+00,2.041852503373651206e+00,1.428934044444897022e+00,1.034367781698703803e+00
2.030000000000000000e+02,5.951783180236816406e+00,2.439627672460864538e+00,2.043727187567870640e+00,1.429589866908642648e+00,1.034902042269706834e+00
2.040000000000000000e+02,5.951127529144287109e+00,2.439493293523121498e+00,2.046689413366402643e+00,1.430625532194362393e+00,1.035687824249267530e+00
2.050000000000000000e+02,5.950470924377441406e+00,2.439358711706304472e+00,2.050161412622663271e+00,1.431838472951004082e+00,1.036593901097774495e+00
2.060000000000000000e+02,5.949817180633544922e+00,2.439224708925675333e+00,2.052845676250144802e+00,1.432775514953457341e+00,1.037324141204357231e+00
2.070000000000000000e+02,5.949161529541015625e+00,2.439090307787109335e+00,2.054858887461829209e+00,1.433477899188484006e+00,1.037931792557239552e+00
2.080000000000000000e+02,5.948542594909667969e+00,2.438963426316529848e+00,2.057470473592402538e+00,1.434388536482497978e+00,1.038662160158157377e+00
2.090000000000000000e+02,5.947923183441162109e+00,2.438836440485741441e+00,2.061341228305332951e+00,1.435737172432800524e+00,1.039663166999816868e+00
2.100000000000000000e+02,5.947336196899414062e+00,2.438716096002036426e+00,2.065089510533725914e+00,1.437041930680425850e+00,1.040630472660064587e+00
2.110000000000000000e+02,5.946748733520507812e+00,2.438595647810540168e+00,2.067804037374910031e+00,1.437986104722472680e+00,1.041388780295848804e+00
2.120000000000000000e+02,5.946166515350341797e+00,2.438476269179247424e+00,2.070049492256133661e+00,1.438766656638988728e+00,1.042075333058834152e+00
2.130000000000000000e+02,5.945598602294921875e+00,2.438359818052889594e+00,2.073469695018429704e+00,1.439954754503914858e+00,1.043059181690216164e+00
2.140000000000000000e+02,5.945048809051513672e+00,2.438247077113292249e+00,2.076816276065175604e+00,1.441116329816984454e+00,1.044034855723380950e+00
2.150000000000000000e+02,5.944513797760009766e+00,2.438137362364969363e+00,2.078513110499217831e+00,1.441704931842579862e+00,1.044595775544643335e+00
2.160000000000000000e+02,5.943991661071777344e+00,2.438030283050597546e+00,2.080940270656021163e+00,1.442546453552197017e+00,1.045240974843502091e+00
2.170000000000000000e+02,5.943473339080810547e+00,2.437923981399094053e+00,2.085642463182943107e+00,1.444175357490544931e+00,1.046401343405246820e+00
2.180000000000000000e+02,5.942984580993652344e+00,2.437823738705005905e+00,2.088852680752257385e+00,1.445286366348294882e+00,1.047266394197940764e+00
2.190000000000000000e+02,5.942477703094482422e+00,2.437719775342211737e+00,2.089995552312553517e+00,1.445681691214408815e+00,1.047678269088268221e+00
2.200000000000000000e+02,5.941980838775634766e+00,2.437617861514727924e+00,2.092865312832407731e+00,1.446673879225172099e+00,1.048481703400611975e+00
2.210000000000000000e+02,5.941488265991210938e+00,2.437516823735009996e+00,2.097138955354312273e+00,1.448150183977584549e+00,1.049547525703907080e+00
2.220000000000000000e+02,5.940981864929199219e+00,2.437412945097567896e+00,2.099416484001325411e+00,1.448936328484217828e+00,1.050118899762630509e+00
2.230000000000000000e+02,5.940455913543701172e+00,2.437305051392562483e+00,2.101052417268656214e+00,1.449500747591616845e+00,1.050578401088714697e+00
2.240000000000000000e+02,5.939924716949462891e+00,2.437196076836958714e+00,2.103902249619772125e+00,1.450483453755944119e+00,1.051339460253715608e+00
2.250000000000000000e+02,5.939414501190185547e+00,2.437091401894928122e+00,2.107898583847782170e+00,1.451860387174945366e+00,1.052370461344718899e+00
2.260000000000000000e+02,5.938882350921630859e+00,2.436982222118501795e+00,2.110071238646487490e+00,1.452608425779806423e+00,1.052939022064208974e+00
2.270000000000000000e+02,5.938366413116455078e+00,2.436876363937336532e+00,2.111989252758052160e+00,1.453268472360854657e+00,1.053463771939277649e+00
2.280000000000000000e+02,5.937832832336425781e+00,2.436766880999580831e+00,2.115828488856845269e+00,1.454588769672324089e+00,1.054445408046245536e+00
2.290000000000000000e+02,5.937326431274414062e+00,2.436662970390943261e+00,2.119367440625123056e+00,1.455804739869026143e+00,1.055377318620681848e+00
2.300000000000000000e+02,5.936839103698730469e+00,2.436562969368682552e+00,2.121166884462843960e+00,1.456422632501583880e+00,1.055879045128822247e+00
2.310000000000000000e+02,5.936355590820312500e+00,2.436463747076962338e+00,2.123578271171623566e+00,1.457250243153736191e+00,1.056505358755588597e+00
2.320000000000000000e+02,5.935880184173583984e+00,2.436366184335512219e+00,2.127856915516880498e+00,1.458717558513943580e+00,1.057585617780685494e+00
2.330000000000000000e+02,5.935417175292968750e+00,2.436271162102644272e+00,2.132055227603224967e+00,1.460155891541456308e+00,1.058712253510952106e+00
2.340000000000000000e+02,5.934942245483398438e+00,2.436173689514645080e+00,2.133803976065886676e+00,1.460754591321172802e+00,1.059293707847595245e+00
2.350000000000000000e+02,5.934464931488037109e+00,2.436075723676921712e+00,2.136666439438951848e+00,1.461734052226653091e+00,1.060119004487991345e+00
2.360000000000000000e+02,5.934010028839111328e+00,2.435982353967103720e+00,2.140903253773474901e+00,1.463182577046854727e+00,1.061242520749569040e+00
2.370000000000000000e+02,5.933523178100585938e+00,2.435882422880994991e+00,2.143374879229319241e+00,1.464026939379641012e+00,1.061970252811908821e+00
2.380000000000000000e+02,5.933063507080078125e+00,2.435788066946728225e+00,2.144585095541493569e+00,1.464440198690780903e+00,1.062407876431942011e+00
2.390000000000000000e+02,5.932608127593994141e+00,2.435694588324651466e+00,2.148625309314578846e+00,1.465818989273429684e+00,1.063478855729103056e+00
2.400000000000000000e+02,5.932146072387695312e+00,2.435599735668341648e+00,2.152519386029219994e+00,1.467146681838329414e+00,1.064421505451202288e+00
2.410000000000000000e+02,5.931686401367187500e+00,2.435505368782254987e+00,2.154515508454613038e+00,1.467826797839109076e+00,1.064850085616111830e+00
2.420000000000000000e+02,5.931231021881103516e+00,2.435411879309350880e+00,2.159516356570442497e+00,1.469529297622351738e+00,1.066055626392364397e+00
2.430000000000000000e+02,5.930756092071533203e+00,2.435314372328865051e+00,2.163885716680728155e+00,1.471015199337086354e+00,1.067123130202293435e+00
2.440000000000000000e+02,5.930323123931884766e+00,2.435225477020944052e+00,2.165605440899962542e+00,1.471599619767538059e+00,1.067607323586940771e+00
2.450000000000000000e+02,5.929896831512451172e+00,2.435137949175046668e+00,2.167673119186016351e+00,1.472301979617638201e+00,1.068180281221866590e+00
2.460000000000000000e+02,5.929472923278808594e+00,2.435050907738646853e+00,2.170384761929977646e+00,1.473222577185802518e+00,1.068844787597656332e+00
2.470000000000000000e+02,5.929018497467041016e+00,2.434957596646611044e+00,2.173541689053643644e+00,1.474293623758050398e+00,1.069605780720710664e+00
2.480000000000000000e+02,5.928602218627929688e+00,2.434872115456565567e+00,2.175072013052762543e+00,1.474812534884607729e+00,1.069929842174053292e+00
2.490000000000000000e+02,5.928142547607421875e+00,2.434777720369443177e+00,2.177791891203727737e+00,1.475734356584452511e+00,1.070572867810726247e+00
2.500000000000000000e+02,5.927708148956298828e+00,2.434688511690211943e+00,2.180199030089192025e+00,1.476549704577936550e+00,1.071084189295768763e+00
2.510000000000000000e+02,5.927283763885498047e+00,2.434601356256399285e+00,2.183793062972137822e+00,1.477766240977285817e+00,1.071844240665435821e+00
2.520000000000000000e+02,5.926843166351318359e+00,2.434510867987924598e+00,2.186695972456596859e+00,1.478748109874226335e+00,1.072350444734096575e+00
2.530000000000000000e+02,5.926453590393066406e+00,2.434430855537504712e+00,2.190466191728599465e+00,1.480022361901535355e+00,1.073115734755992978e+00
2.540000000000000000e+02,5.926065444946289062e+00,2.434351134275063888e+00,2.192304686169372907e+00,1.480643335232821434e+00,1.073492472231388106e+00
2.550000000000000000e+02,5.925658226013183594e+00,2.434267492699432989e+00,2.194390159878996105e+00,1.481347413633613552e+00,1.073939874708652598e+00
2.560000000000000000e+02,5.925272464752197266e+00,2.434188255815929569e+00,2.197133188739186060e+00,1.482272980506352589e+00,1.074444153845310224e+00
2.570000000000000000e+02,5.924874305725097656e+00,2.434106469677343121e+00,2.198947380511090177e+00,1.482884817007406708e+00,1.074626592159271254e+00
2.580000000000000000e+02,5.924482822418212891e+00,2.434026052123972939e+00,2.200353968193056176e+00,1.483359015273462367e+00,1.074672792077064454e+00
2.590000000000000000e+02,5.924070358276367188e+00,2.433941321863854590e+00,2.205088569363579332e+00,1.484954063048274708e+00,1.075720283865928550e+00
2.600000000000000000e+02,5.923675060272216797e+00,2.433860115181687434e+00,2.204016030924860203e+00,1.484592883899441329e+00,1.075269051849842006e+00
2.610000000000000000e+02,5.923256874084472656e+00,2.433774203594999186e+00,2.206443372678244419e+00,1.485410169844761930e+00,1.075669425070285845e+00
2.620000000000000000e+02,5.922850131988525391e+00,2.433690640157151197e+00,2.209293404921423676e+00,1.486369202089919517e+00,1.076128911674022692e+00
2.630000000000000000e+02,5.922460556030273438e+00,2.433610600739212870e+00,2.208541795752011261e+00,1.486116346640467878e+00,1.075658996999263817e+00
2.640000000000000000e+02,5.922047138214111328e+00,2.433525660068969199e+00,2.212390885905828330e+00,1.487410799310610265e+00,1.076496082782745445e+00
2.650000000000000000e+02,5.921675205230712891e+00,2.433449240323437124e+00,2.212324184637051161e+00,1.487388377202488066e+00,1.076300814568996511e+00
2.660000000000000000e+02,5.921297073364257812e+00,2.433371544455194435e+00,2.213427222954109208e+00,1.487759128002281495e+00,1.076409100115299333e+00
2.670000000000000000e+02,5.920918464660644531e+00,2.433293748124267353e+00,2.216368293024133962e+00,1.488747222675540050e+00,1.076996424436569288e+00
2.680000000000000000e+02,5.920547485351562500e+00,2.433217517064917512e+00,2.215643091957084643e+00,1.488503641902526375e+00,1.076631888568401418e+00
2.690000000000000000e+02,5.920176982879638672e+00,2.433141381605195441e+00,2.217729657102376351e+00,1.489204370495324614e+00,1.077067651748657262e+00
2.700000000000000000e+02,5.919783592224121094e+00,2.433060540188862753e+00,2.218859409251250359e+00,1.489583636205517037e+00,1.077219032347202399e+00
2.710000000000000000e+02,5.919428348541259766e+00,2.432987535632120668e+00,2.219903197955805929e+00,1.489933957581947910e+00,1.077360926926135942e+00
2.720000000000000000e+02,5.919054031372070312e+00,2.432910608997393975e+00,2.221721229621675064e+00,1.490543937501231486e+00,1.077705888986587590e+00
2.730000000000000000e+02,5.918708324432373047e+00,2.432839559944792729e+00,2.222311857519671197e+00,1.490742049289437432e+00,1.077701687097549543e+00
2.740000000000000000e+02,5.918358802795410156e+00,2.432767724793185149e+00,2.222750439285300583e+00,1.490889143861910515e+00,1.077597772717475921e+00
2.750000000000000000e+02,5.917993068695068359e+00,2.432692555317064187e+00,2.226947904709260850e+00,1.492296185316192902e+00,1.078521932184696164e+00
2.760000000000000000e+02,5.917662143707275391e+00,2.432624538170096606e+00,2.227385064716450813e+00,1.492442650394463444e+00,1.078496229171753029e+00
2.770000000000000000e+02,5.917294979095458984e+00,2.432549070233827493e+00,2.231857416604645650e+00,1.493940231938562402e+00,1.079524909377097996e+00
2.780000000000000000e+02,5.916966915130615234e+00,2.432481637162060117e+00,2.232528255383018578e+00,1.494164735021884516e+00,1.079586059808731013e+00
2.790000000000000000e+02,5.916565895080566406e+00,2.432399205533616104e+00,2.231260842372197573e+00,1.493740553902249024e+00,1.079118398010730839e+00
2.800000000000000000e+02,5.916203975677490234e+00,2.432324808835672592e+00,2.235109842799603896e+00,1.495028375248979691e+00,1.079931435525417260e+00
2.810000000000000000e+02,5.915863990783691406e+00,2.432254918955595535e+00,2.235126322837546642e+00,1.495033886852584537e+00,1.079745120346546239e+00
2.820000000000000000e+02,5.915490627288818359e+00,2.432178165202709685e+00,2.238841895294841233e+00,1.496276009062111889e+00,1.080448541343212110e+00
2.830000000000000000e+02,5.915104866027832031e+00,2.432098860249688244e+00,2.243715387731324729e+00,1.497903664369416132e+00,1.081503512144088797e+00
2.840000000000000000e+02,5.914755344390869141e+00,2.432027003219920935e+00,2.242970792013220471e+00,1.497655097815655534e+00,1.081201426029205326e+00
2.850000000000000000e+02,5.914403915405273438e+00,2.431954751923907310e+00,2.244413567322772085e+00,1.498136698476735251e+00,1.081463414430618331e+00
2.860000000000000000e+02,5.914039611816406250e+00,2.431879851435182704e+00,2.245922990694642074e+00,1.498640380710009490e+00,1.081762703895568833e+00
2.870000000000000000e+02,5.913710594177246094e+00,2.431812203723232813e+00,2.245160578241571780e+00,1.498385991072251011e+00,1.081479763805866190e+00
2.880000000000000000e+02,5.913392543792724609e+00,2.431746809146199784e+00,2.253788427490857504e+00,1.501262278048328680e+00,1.083515017151832627e+00
2.890000000000000000e+02,5.913063526153564453e+00,2.431679157733101171e+00,2.254303482743911236e+00,1.501433808978574813e+00,1.083528150379657662e+00
2.900000000000000000e+02,5.912763118743896484e+00,2.431617387407792208e+00,2.257188918581232606e+00,1.502394395151031015e+00,1.084145089268684359e+00
2.910000000000000000e+02,5.912467956542968750e+00,2.431556694083641723e+00,2.262356504353694397e+00,1.504113195325968322e+00,1.085362270891666370e+00
2.920000000000000000e+02,5.912182331085205078e+00,2.431497960329229713e+00,2.260235588891315484e+00,1.503407991495094853e+00,1.084834388017654527e+00
2.930000000000000000e+02,5.911877155303955078e+00,2.431435204833547470e+00,2.265448813715484011e+00,1.505140795313011148e+00,1.086127921879291636e+00
2.940000000000000000e+02,5.911566257476806641e+00,2.431371271006714352e+00,2.269352133364067381e+00,1.506436899894604720e+00,1.087076819837093256e+00
2.950000000000000000e+02,5.911317348480224609e+00,2.431320083510236874e+00,2.269018654865329054e+00,1.506326211305283325e+00,1.086949154436588350e+00
2.960000000000000000e+02,5.911060333251953125e+00,2.431267227857101254e+00,2.276183547040796729e+00,1.508702603908668616e+00,1.088658942103385874e+00
2.970000000000000000e+02,5.910790920257568359e+00,2.431211821347035063e+00,2.274938154324539941e+00,1.508289811118718626e+00,1.088292124688625240e+00
2.980000000000000000e+02,5.910515308380126953e+00,2.431155138690274331e+00,2.276796960016945537e+00,1.508905881762327095e+00,1.088775789022445650e+00
2.990000000000000000e+02,5.910272598266601562e+00,2.431105221553892637e+00,2.281358612146170195e+00,1.510416701492065084e+00,1.089862927377224011e+00
3.000000000000000000e+02,5.910007953643798828e+00,2.431050792074036071e+00,2.280170629671192550e+00,1.510023387127230166e+00,1.089431473374366854e+00
