epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
1.370000000000000000e+02,9.404448067773618636e-01,9.697653359330605793e-01,3.614393853995413686e+00,1.901155925745022568e+00,1.477562402974088807e+00
1.380000000000000000e+02,9.427579673981731911e-01,9.709572428269811484e-01,4.409697421100161385e+00,2.099927956169011178e+00,1.573053509209620282e+00
1.390000000000000000e+02,1.061887786065594863e+00,1.030479396235361333e+00,2.971757013377307466e+00,1.723878479875338376e+00,1.374465469920307159e+00
1.400000000000000000e+02,9.747372660257205279e-01,9.872878334233237130e-01,4.624410434600410014e+00,2.150444241220964781e+00,1.614806146189099456e+00
1.410000000000000000e+02,9.186836740114796562e-01,9.584798766857234309e-01,5.585763694557089210e+00,2.363422030564386933e+00,1.726028037119835323e+00
1.420000000000000000e+02,8.544401194029074276e-01,9.243593021130406262e-01,1.063210845309538399e+01,3.260691407216479210e+00,2.405853508687772813e+00
1.430000000000000000e+02,8.503984359304259666e-01,9.221705026351829648e-01,5.541715351205839468e+00,2.354084822432241708e+00,1.790480117671472637e+00
1.440000000000000000e+02,8.666730542573399809e-01,9.309527669314593412e-01,6.935679693348424379e+00,2.633567863820566846e+00,1.928870562748806972e+00
1.450000000000000000e+02,9.100713510813949192e-01,9.539765988122532736e-01,5.709543792479628621e+00,2.389465168710276366e+00,1.731798426213006836e+00
1.460000000000000000e+02,9.642930553654754933e-01,9.819842439497058484e-01,9.083146437470944079e+00,3.013825880416939995e+00,2.182605259766029260e+00
1.470000000000000000e+02,8.932689907142966623e-01,9.451290867994153189e-01,3.791433643006646648e+00,1.947160405053124155e+00,1.641592726187360851e+00
1.480000000000000000e+02,1.013531678512269441e+00,1.006743104526804933e+00,2.941180486805456074e+00,1.714987022343159362e+00,1.428321578573135575e+00
1.490000000000000000e+02,8.855126836556820313e-01,9.410168349480694250e-01,6.477221509367683261e+00,2.545038606655640301e+00,1.909259586280760645e+00
1.500000000000000000e+02,9.007859919814421579e-01,9.490974617927508961e-01,5.822380314301034865e+00,2.412960901942058811e+00,1.743781271452325310e+00
1.510000000000000000e+02,9.329630299088823575e-01,9.659001138362508510e-01,7.795653500688185744e+00,2.792069752117268600e+00,2.027446636487705955e+00
1.520000000000000000e+02,9.096871823020030723e-01,9.537752262991543439e-01,7.683912237849804150e+00,2.771987055858992299e+00,2.049494305638849045e+00
1.530000000000000000e+02,8.241908642192247170e-01,9.078495823754201277e-01,7.135256876153197148e+00,2.671190160986895545e+00,1.968404911830641479e+00
1.540000000000000000e+02,9.592505152936378066e-01,9.794133526216792784e-01,7.463401321971088187e+00,2.731922642018087544e+00,2.022064209713483773e+00
1.550000000000000000e+02,9.175322088755665240e-01,9.578790157820383788e-01,7.818009808644363900e+00,2.796070422690452251e+00,2.033399584825614781e+00
1.560000000000000000e+02,8.593761664229222497e-01,9.270254400084834145e-01,3.441495517950417860e+00,1.855126819910277058e+00,1.433804083550984876e+00
1.570000000000000000e+02,8.249951576174457957e-01,9.082924405814714053e-01,7.157911007071367848e+00,2.675427256920166919e+00,1.879991631989085255e+00
1.580000000000000000e+02,8.291679484794499677e-01,9.105865958158235740e-01,1.019117141863621789e+01,3.192361417295388026e+00,2.327528404047243704e+00
1.590000000000000000e+02,8.599610210393308085e-01,9.273408332643024998e-01,5.814943769534671958e+00,2.411419451181123552e+00,1.758217593337903839e+00
1.600000000000000000e+02,7.817620942488413549e-01,8.841731132809012017e-01,6.404578322664312928e+00,2.530726836832516202e+00,1.819072094410809859e+00
1.610000000000000000e+02,8.169564615389535156e-01,9.038564385669626278e-01,9.325998256695015698e+00,3.053849743634256875e+00,2.233677109690130447e+00
1.620000000000000000e+02,8.256557634564926085e-01,9.086560204260425433e-01,6.563436764825009817e+00,2.561920522737778150e+00,1.853160983317974964e+00
1.630000000000000000e+02,8.945144115456142853e-01,9.457877201283669821e-01,3.488868787504967983e+00,1.867851382606487753e+00,1.473161153837081461e+00
1.640000000000000000e+02,9.729298952236093978e-01,9.863720876138017957e-01,1.239472842240795281e+01,3.520614779041858267e+00,2.584986073283002117e+00
1.650000000000000000e+02,8.209983603914189354e-01,9.060895984346244436e-01,1.076513631822622941e+01,3.281026717085099964e+00,2.378038194687480900e+00
1.660000000000000000e+02,9.574978157552275215e-01,9.785181734414682975e-01,1.023719731213241957e+01,3.199562050051916184e+00,2.331479580273565055e+00
1.670000000000000000e+02,9.694866817430526362e-01,9.846251478319313355e-01,1.044213924932917337e+01,3.231429907847170657e+00,2.328295652776440239e+00
1.680000000000000000e+02,8.225724895645463164e-01,9.069578212709488163e-01,8.781641488653683325e+00,2.963383452854807754e+00,2.131368936748679666e+00
1.690000000000000000e+02,9.596342660394993063e-01,9.796092415037228607e-01,9.734605083407247506e+00,3.120032865757546237e+00,2.287859850095074421e+00
1.700000000000000000e+02,7.903491935068804874e-01,8.890158567240972198e-01,8.904123288775803502e+00,2.983977762781720777e+00,2.158539747487028482e+00
1.710000000000000000e+02,7.662215246923064216e-01,8.753408048824791177e-01,9.588295986163871021e+00,3.096497373834486311e+00,2.194978468765663049e+00
1.720000000000000000e+02,1.141679480189026652e+00,1.068494024404922360e+00,4.818713541546120638e+00,2.195156837573598363e+00,1.577439514382777519e+00
1.730000000000000000e+02,9.897029836014328286e-01,9.948381695539394443e-01,6.667184571607397636e+00,2.582089187384393636e+00,1.874642113297722013e+00
1.740000000000000000e+02,8.049119636510011500e-01,8.971688601656887530e-01,7.944341865640653921e+00,2.818570890653746552e+00,2.050702863512418261e+00
1.750000000000000000e+02,8.183168913440109771e-01,9.046086951516721930e-01,5.542320498389692318e+00,2.354213350227564394e+00,1.728330704779435401e+00
1.760000000000000000e+02,8.002725908337631200e-01,8.945795609300287721e-01,9.252839089412086437e+00,3.041847972764596619e+00,2.253145463605175092e+00
1.770000000000000000e+02,7.898398667042413335e-01,8.887293551493847810e-01,5.556731131706277083e+00,2.357271968124653228e+00,1.745533535118375168e+00
1.780000000000000000e+02,7.932798265737075472e-01,8.906625772837363231e-01,8.554288677483887327e+00,2.924771559880170901e+00,2.145046654097531036e+00
1.790000000000000000e+02,8.078763110198677877e-01,8.988193984443525464e-01,7.703177701442613490e+00,2.775459908094983330e+00,2.069189495632043130e+00
1.800000000000000000e+02,9.606466692495932991e-01,9.801258435780546563e-01,1.075632124112408228e+01,3.279683100716299649e+00,2.329360583020520181e+00
1.810000000000000000e+02,8.723556385870346874e-01,9.339998065240884273e-01,1.114908011122459541e+01,3.339023826094176695e+00,2.404697313950331594e+00
1.820000000000000000e+02,7.390152442787676357e-01,8.596599585177663316e-01,8.508971555517353735e+00,2.917014150722850641e+00,2.169035147697067512e+00
1.830000000000000000e+02,7.024598011447089618e-01,8.381287497423703936e-01,5.495681884699519237e+00,2.344287073866918369e+00,1.734876261817084320e+00
1.840000000000000000e+02,7.413343385337316516e-01,8.610077459197051919e-01,3.750825221871503246e+00,1.936704732753938174e+00,1.532416296904483222e+00
1.850000000000000000e+02,6.932878472403166681e-01,8.326390858230934278e-01,5.335572450532826139e+00,2.309885808981220201e+00,1.739668506365668055e+00
1.860000000000000000e+02,7.678319169061024185e-01,8.762601879043132591e-01,5.883039967364856793e+00,2.425497880305166554e+00,1.876431385311511768e+00
1.870000000000000000e+02,7.954967875062626259e-01,8.919062660987771007e-01,4.903020719261830251e+00,2.214276567925025585e+00,1.702392755784511991e+00
